Chauvinism,chau·vin·ism,noun,"As recently as 2014, a biannual survey of right-wing attitudes in Germany found that xenophobia, chauvinism, anti-Semitism and authoritarian longings were declining.","Excessive or prejudiced loyalty or support for one’s own cause, group, or gender","jingoism, excessive patriotism, sectarianism","<a href=""http://www.economist.com/news/europe/21693636-after-falling-years-xenophobic-extremism-germany-rise-radikale-rechte"" target=""_blank"">""Radikale Rechte"" published in <i>The Economist</i></a>",— Dec 5th 2016 —,[sound:chauvinism.mp3]
Maelstrom,mael•strom,noun,"The execution of its leaders, as much as the Easter Rising itself, triggered a maelstrom of events: a surge of anti-British rage...",A situation or state of confused movement or violent turmoil,"turbulence, tumult, turmoil","<a href=""http://www.economist.com/news/europe/21695567-britains-membership-european-union-suits-ireland-perfectly-brexit-would-open-old-wounds"" target=""_blank"">""A terrible problem is born"" published in <i>The Economist</i></a>",— Dec 4th 2016 —,[sound:maelstrom.mp3]
Listless,list•less,adjective,"Ukraine is brimming with weapons and thousands of militiamen, angry with a corrupt and listless government they feel has hijacked the revolution.",(Of a person or their manner) lacking energy or enthusiasm,"lethargic, enervated, lackadaisical","<a href=""http://www.economist.com/news/europe/21667967-georgian-reformer-tackles-ukraines-real-public-enemy-number-one-corruption-mr-saakashvili-goes"" target=""_blank"">""Mr Saakashvili goes to Odessa"" published in <i>The Economist</i></a>",— Dec 3rd 2016 —,[sound:listless.mp3]
Gerontocracy,ger·on·toc·ra·cy,noun,But Muhammad bin Salman is not merely a young face in a gerontocracy; he is a dynamic and apparently purposeful one.,"A state, society, or group governed by old people",,"<a href=""http://www.economist.com/news/briefing/21651829-new-leaders-saudi-arabia-want-increase-its-clout-they-face-hard-task-challenged"" target=""_blank"">""The challenged kingdom"" published in <i>The Economist</i></a>",— Dec 2nd 2016 —,[sound:gerontocracy.mp3]
Diurnal,di·ur·nal,adjective,People walk on two legs like most avian species. They are also largely diurnal and rely upon sight as their primary sense.,(Of animals) active in the daytime,"daily, everyday","<a href=""http://www.economist.com/news/books-and-arts/21600091-two-legs-and-good-eyesight-are-just-few-things-birds-and-humans-have"" target=""_blank"">""Fairy creatures"" published in <i>The Economist</i></a>",— Dec 1st 2016 —,[sound:diurnal.mp3]
Neophyte,ne·o·phyte,noun,"Mr Gioia also delves into musical theory, in a way that will help both jazz neophytes and experts understand what they are listening to.","A person who is new to a subject, skill, or belief","beginner, learner, novice","<a href=""http://www.economist.com/news/books-and-arts/21697207-how-distinguish-good-jazz-bad-steps-heaven"" target=""_blank"">""Steps to heaven"" published in <i>The Economist</i></a>",— Nov 30th 2016 —,[sound:neophyte.mp3]
Burlesque,bur·lesque,noun,"Madame JoJo’s, a burlesque bar in London’s Soho, had its licence revoked in 2014 after two bouncers brandished a baseball bat at a rowdy crowd.",A variety show,"skit, farce, striptease","<a href=""http://www.economist.com/news/europe/21685519-lights-are-going-out-night-clubs-all-over-europe-less-ecstatic"" target=""_blank"">""Less than ecstatic"" published in <i>The Economist</i></a>",— Nov 29th 2016 —,[sound:burlesque.mp3]
Edify,ed·i·fy,verb,Shows that revolve around women are so few and far between. The ones that exist are expected not only to entertain but to represent and edify us too.,Instruct or improve (someone) morally or intellectually,"educate, instruct, enlighten","<a href=""http://www.economist.com/blogs/prospero/2012/04/lena-dunhams-girls"" target=""_blank"">""Great expectations"" published in <i>The Economist</i></a>",— Nov 28th 2016 —,[sound:edify.mp3]
Anodyne,an·o·dyne,adjective,"The prospect of a day spent milling around... at the G20 summit this week, with nothing to show for it but an anodyne communiqué, must be depressing enough.",Not likely to cause offence or disagreement and somewhat dull,"bland, inoffensive, innocuous","<a href=""http://www.economist.com/news/asia/21706264-south-east-asian-summitry-apogee-form-over-substance-may-be-no-bad-thing-agreeing"" target=""_blank"">""Agreeing to agree"" published in <i>The Economist</i></a>",— Nov 27th 2016 —,[sound:anodyne.mp3]
Echelon,ech•e•lon,noun,The social shock of the arrival of online education will be substantially greater if it devours the top echelon of public universities.,"A level or rank in an organization, a profession, or society","level, rank, grade","<a href=""http://www.economist.com/blogs/freeexchange/2014/02/online-education"" target=""_blank"">""The disruption to come"" published in <i>The Economist</i></a>",— Nov 26th 2016 —,[sound:echelon.mp3]
Monolithic,mon·o·lith·ic,adjective,"Four things have made Europe a harsher environment for the centre left: its own success, structural change in the economy, a reduced fear of political extremes and the decline of monolithic class groups.","Large, powerful, and intractably indivisible and uniform","inflexible, rigid, unbending","<a href=""http://www.economist.com/news/briefing/21695887-centre-left-sharp-decline-across-europe-rose-thou-art-sick"" target=""_blank"">""Rose thou art sick"" published in <i>The Economist</i></a>",— Nov 25th 2016 —,[sound:monolithic.mp3]
Barrage,bar·rage,noun,"Whatever the outcome of individual claims, the barrage of litigation will probably prompt firms to adjust their online terms.","A concentrated outpouring, as of questions or blows","abundance, mass, profusion","<a href=""http://www.economist.com/news/business/21701496-fight-over-baffling-online-contracts-heading-courts-ticking-all-boxes"" target=""_blank"">""Ticking all the boxes"" published in <i>The Economist</i></a>",— Nov 24th 2016 —,[sound:barrage.mp3]
Compendium,com·pen·di·um,noun,He relies on a crowdsourced compendium of fishermen’s tales.,A collection of concise but detailed information about a particular subject,"compilation, anthology","<a href=""http://www.economist.com/news/united-states/21696559-how-alaskas-smaller-boats-compete-vast-trawlers-wiki-fishing"" target=""_blank"">""Wiki-fishing"" published in <i>The Economist</i></a>",— Nov 23rd 2016 —,[sound:compendium.mp3]
Homogeneous,ho·mo·ge·ne·ous,adjective,"It also has proportionately more immigrants than almost anywhere else. Next to London, famously cosmopolitan cities like Paris and Berlin are actually rather homogeneous.",Of the same kind; alike,"uniform, identical, unvaried","<a href=""http://www.economist.com/news/britain/21702338-liberals-fear-their-country-will-become-less-tolerant-place-future-bright-britains"" target=""_blank"">""Britain’s unparalleled diversity is here to stay"" published in <i>The Economist</i></a>",— Nov 22nd 2016 —,[sound:homogeneous.mp3]
Misanthropy,mis·an·thro·py,noun,[Labour] did not fall into the traps of the old left: confusing individualism for misanthropy...,A dislike of humankind,"cynicism, hatred of mankind","<a href=""http://www.economist.com/news/britain/21663232-jeremy-corbyns-supporters-misread-sceptical-consumerist-country-they-aspire-govern"" target=""_blank"">""The land that Labour forgot"" published in <i>The Economist</i></a>",— Nov 21st 2016 —,[sound:misanthropy.mp3]
Disingenuous,dis•in•gen•u•ous,adjective,"But shamelessly self-interested and probably contrary to his real views on the EU though it is, the mayor’s move is perhaps not entirely disingenuous.",Not candid or sincere,"dishonest, deceitful, duplicitous","<a href=""http://www.economist.com/blogs/bagehot/2016/02/bojo-breaks-ranks"" target=""_blank"">""Boris Johnson is wrong: in the 21st century, sovereignty is always relative"" published in <i>The Economist</i></a>",— Nov 20th 2016 —,[sound:disingenuous.mp3]
Austere,aus·tere,adjective,Not all Western airports have austere arrival concourses à la Heathrow; many have eateries and bars...,Having an extremely plain and simple style or appearance,"unadorned, subdued, stark","<a href=""http://www.economist.com/blogs/gulliver/2016/09/designing-airports"" target=""_blank"">""Airport arrivals: something to celebrate"" published in <i>The Economist</i></a>",— Nov 19th 2016 —,[sound:austere.mp3]
Normative,nor·ma·tive,adjective,"...Japanese philosopher and merchant, Tominaga Nakamoto, who was highly critical of the normative thought of his time and favoured free trade.","Establishing, relating to, or deriving from a standard or norm",,"<a href=""http://www.economist.com/news/business-and-finance/21698060-craig-wright-reveals-himself-as-satoshi-nakamoto"" target=""_blank"">""Craig Wright reveals himself as Satoshi Nakamoto"" published in <i>The Economist</i></a>",— Nov 18th 2016 —,[sound:normative.mp3]
Hapless,hap·less,adjective,"By the 1970s, many fans argued that the spectacle of hapless pitchers feebly trying to fend off blazing fastballs was turning their at-bats into a mockery of the game.",(Especially of a person) unfortunate,"unlucky, luckless, out of luck","<a href=""http://www.economist.com/blogs/gametheory/2016/06/pitchers-plate-baseball"" target=""_blank"">""Is it ever a good idea to let a hurler hit?"" published in <i>The Economist</i></a>",— Nov 17th 2016 —,[sound:hapless.mp3]
Milieu,mi·lieu,noun,"Armed with a view of themselves in a seething milieu of particles careening around a stretchy space-time, readers are reminded they are 'an integral part of the world which we perceive...'""",A person’s social environment,"sphere, background, backdrop","<a href=""http://www.economist.com/news/books-and-arts/21676741-pithy-elegant-explanation-life-we-know-it-universe-writ-small"" target=""_blank"">""The universe, writ small"" published in <i>The Economist</i></a>",— Nov 16th 2016 —,[sound:milieu.mp3]
Grandiloquent,gran·dil·o·quent,adjective,"The authors give it a rather grandiloquent name: the desire 'to force destiny, to create serendipity.'","Pompous or extravagant in language, style, or manner","pompous, bombastic, magniloquent","<a href=""http://www.economist.com/news/business-books-quarterly/21656630-paean-quirkier-members-society-praise-misfits"" target=""_blank"">""In praise of misfits"" published in <i>The Economist</i></a>",— Nov 15th 2016 —,[sound:grandiloquent.mp3]
Quibble,quib·ble,verb,"One can quibble with some of the detail; perhaps the labour market participation rate can rise again, particularly if baby boomers find they don't have enough money with which to retire.",Argue or raise objections about a trivial matter,"object to, criticize, nitpick","<a href=""http://www.economist.com/blogs/buttonwood/2016/01/economics-and-markets"" target=""_blank"">""Nevsky’s prospects: China, fat tails and opaque markets"" published in <i>The Economist</i></a>",— Nov 14th 2016 —,[sound:quibble.mp3]
